,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,snowfall_sum,precipitation_hours
1659,2019-07-18 05:00:00,28.1175,21.7175,24.961252,0.0,20.0
1660,2019-07-19 05:00:00,32.2175,21.7175,27.032084,0.0,0.0
1661,2019-07-20 05:00:00,35.1675,25.667501,30.307085,0.0,3.0
1662,2019-07-21 05:00:00,35.7175,25.6175,30.600836,0.0,1.0
1663,2019-07-22 05:00:00,31.2675,23.567501,27.105001,0.0,17.0
1664,2019-07-23 05:00:00,24.2175,20.4675,22.315416,0.0,22.0
1665,2019-07-24 05:00:00,26.4675,20.417501,23.232086,0.0,9.0
1666,2019-07-25 05:00:00,28.567501,20.667501,24.159164,0.0,1.0
1667,2019-07-26 05:00:00,28.567501,19.3675,24.48625,0.0,0.0
1668,2019-07-27 05:00:00,27.8675,21.417501,24.371666,0.0,2.0
1669,2019-07-28 05:00:00,31.3675,21.8675,26.209167,0.0,0.0
1670,2019-07-29 05:00:00,32.2175,21.667501,26.894585,0.0,1.0
1671,2019-07-30 05:00:00,32.267498,23.7175,27.867502,0.0,0.0
1672,2019-07-31 05:00:00,30.667501,23.2175,25.969584,0.0,3.0
1673,2019-08-01 05:00:00,30.2175,22.5175,26.19667,0.0,0.0
1674,2019-08-02 05:00:00,28.9675,23.0175,25.646667,0.0,4.0
1675,2019-08-03 05:00:00,28.4675,21.567501,24.809166,0.0,7.0
1676,2019-08-04 05:00:00,31.567501,21.4675,26.444586,0.0,3.0
1677,2019-08-05 05:00:00,28.2175,21.0175,24.700834,0.0,0.0
1678,2019-08-06 05:00:00,27.2675,21.917501,24.407082,0.0,3.0
1679,2019-08-07 05:00:00,27.8675,21.6175,24.069582,0.0,12.0
1680,2019-08-08 05:00:00,29.317501,19.3675,24.213333,0.0,3.0
1681,2019-08-09 05:00:00,28.817501,20.317501,24.20083,0.0,5.0
1682,2019-08-10 05:00:00,27.9675,18.317501,23.167501,0.0,0.0
1683,2019-08-11 05:00:00,28.6175,16.167501,22.488333,0.0,0.0
1684,2019-08-12 05:00:00,31.167501,17.2675,24.255,0.0,0.0
1685,2019-08-13 05:00:00,25.417501,22.3675,23.838333,0.0,17.0
1686,2019-08-14 05:00:00,25.6175,20.917501,23.250834,0.0,11.0
1687,2019-08-15 05:00:00,26.9675,20.567501,22.975832,0.0,4.0
1688,2019-08-16 05:00:00,25.817501,19.567501,22.83,0.0,2.0
1689,2019-08-17 05:00:00,27.917501,21.567501,24.342499,0.0,9.0
1690,2019-08-18 05:00:00,28.317501,23.0175,25.11125,0.0,7.0
1691,2019-08-19 05:00:00,30.917501,23.067501,26.33417,0.0,3.0
1692,2019-08-20 05:00:00,29.417501,22.4675,25.75292,0.0,0.0
1693,2019-08-21 05:00:00,30.7175,23.417501,26.317497,0.0,7.0
1694,2019-08-22 05:00:00,32.4175,23.067501,26.861254,0.0,7.0
1695,2019-08-23 05:00:00,23.817501,19.317501,21.575834,0.0,9.0
1696,2019-08-24 05:00:00,24.0175,16.7675,20.507082,0.0,0.0
1697,2019-08-25 05:00:00,24.2675,17.667501,20.305002,0.0,0.0
1698,2019-08-26 05:00:00,23.6175,15.2175,18.959166,0.0,0.0
1699,2019-08-27 05:00:00,21.8675,15.7175,19.252916,0.0,0.0
1700,2019-08-28 05:00:00,23.3675,18.167501,20.896666,0.0,16.0
1701,2019-08-29 05:00:00,28.2675,18.417501,22.769583,0.0,0.0
1702,2019-08-30 05:00:00,30.4675,16.567501,23.590418,0.0,0.0
1703,2019-08-31 05:00:00,28.417501,19.567501,23.344587,0.0,0.0
1704,2019-09-01 05:00:00,25.2675,17.317501,21.219584,0.0,0.0
1705,2019-09-02 05:00:00,25.167501,20.0175,21.977915,0.0,10.0
1706,2019-09-03 05:00:00,26.567501,18.0175,22.084167,0.0,0.0
1707,2019-09-04 05:00:00,31.317501,18.917501,24.300835,0.0,3.0
1708,2019-09-05 05:00:00,24.167501,17.167501,20.452917,0.0,0.0
1709,2019-09-06 05:00:00,20.7675,15.7175,18.338331,0.0,5.0
1710,2019-09-07 05:00:00,24.5175,13.867499,18.784166,0.0,4.0
1711,2019-09-08 05:00:00,25.5175,15.1675,20.0675,0.0,0.0
1712,2019-09-09 05:00:00,24.417501,16.7175,20.675833,0.0,9.0
1713,2019-09-10 05:00:00,24.0175,17.917501,21.144583,0.0,5.0
1714,2019-09-11 05:00:00,30.7175,19.317501,24.684166,0.0,0.0
1715,2019-09-12 05:00:00,25.9675,17.067501,22.455,0.0,10.0
1716,2019-09-13 05:00:00,20.067501,14.367499,17.407084,0.0,0.0
1717,2019-09-14 05:00:00,23.2175,16.167501,20.6675,0.0,0.0
1718,2019-09-15 05:00:00,27.5175,19.7675,22.596664,0.0,3.0
1719,2019-09-16 05:00:00,25.167501,19.067501,21.52375,0.0,4.0
1720,2019-09-17 05:00:00,23.9675,15.1675,19.340416,0.0,0.0
1721,2019-09-18 05:00:00,20.4675,13.4175,16.719584,0.0,1.0
1722,2019-09-19 05:00:00,20.667501,10.0675,15.47375,0.0,0.0
1723,2019-09-20 05:00:00,25.7675,11.2675,18.479998,0.0,0.0
1724,2019-09-21 05:00:00,28.0175,14.3175,20.854998,0.0,0.0
1725,2019-09-22 05:00:00,28.667501,15.9675,22.619583,0.0,0.0
1726,2019-09-23 05:00:00,30.817501,21.1175,25.321669,0.0,1.0
1727,2019-09-24 05:00:00,25.2675,16.167501,20.92375,0.0,2.0
1728,2019-09-25 05:00:00,25.1175,13.1675,18.792498,0.0,0.0
1729,2019-09-26 05:00:00,26.417501,15.4675,20.0925,0.0,5.0
1730,2019-09-27 05:00:00,22.3675,11.9675,17.7175,0.0,0.0
1731,2019-09-28 05:00:00,25.667501,16.6175,21.342499,0.0,0.0
1732,2019-09-29 05:00:00,25.7175,17.417501,21.384169,0.0,0.0
1733,2019-09-30 05:00:00,20.9675,16.067501,18.219584,0.0,1.0
1734,2019-10-01 05:00:00,26.317501,16.9675,21.58,0.0,0.0
1735,2019-10-02 05:00:00,33.8675,17.0175,25.240416,0.0,8.0
1736,2019-10-03 05:00:00,16.6175,13.117499,14.629997,0.0,22.0
1737,2019-10-04 05:00:00,18.8675,10.3175,15.338333,0.0,3.0
1738,2019-10-05 05:00:00,14.6675,7.0675,11.232083,0.0,0.0
1739,2019-10-06 05:00:00,21.1175,14.6675,18.33,0.0,9.0
1740,2019-10-07 05:00:00,25.6175,15.867499,21.01958,0.0,12.0
1741,2019-10-08 05:00:00,18.417501,14.1675,15.850834,0.0,7.0
1742,2019-10-09 05:00:00,14.2175,11.4675,13.013332,0.0,18.0
1743,2019-10-10 05:00:00,20.7175,11.1675,15.123749,0.0,2.0
1744,2019-10-11 05:00:00,17.3675,11.6675,14.165417,0.0,0.0
1745,2019-10-12 05:00:00,19.7675,10.8175,15.009167,0.0,0.0
1746,2019-10-13 05:00:00,18.067501,10.117499,14.486252,0.0,0.0
1747,2019-10-14 05:00:00,22.2675,13.2175,16.58417,0.0,2.0
1748,2019-10-15 05:00:00,16.817501,8.9175,13.082084,0.0,0.0
1749,2019-10-16 05:00:00,19.067501,11.3175,15.319584,0.0,14.0
1750,2019-10-17 05:00:00,13.5175,9.8175,11.834165,0.0,1.0
1751,2019-10-18 05:00:00,15.1675,7.5675,10.99875,0.0,0.0
1752,2019-10-19 05:00:00,14.9675,4.9675,9.950832,0.0,0.0
1753,2019-10-20 05:00:00,15.4675,6.7675004,11.996667,0.0,12.0
1754,2019-10-21 05:00:00,18.7175,9.4675,13.259166,0.0,2.0
1755,2019-10-22 05:00:00,17.317501,10.8175,14.159165,0.0,9.0
1756,2019-10-23 05:00:00,17.917501,10.2175,14.892499,0.0,3.0
1757,2019-10-24 05:00:00,17.6175,7.3175,12.2425,0.0,0.0
1758,2019-10-25 05:00:00,16.817501,8.5175,13.080001,0.0,0.0
1759,2019-10-26 05:00:00,16.5175,9.867499,13.3675,0.0,2.0
1760,2019-10-27 05:00:00,21.0175,12.7675,15.623748,0.0,12.0
1761,2019-10-28 05:00:00,17.7175,9.9675,13.859165,0.0,0.0
1762,2019-10-29 05:00:00,15.9675,12.2675,14.119582,0.0,13.0
1763,2019-10-30 05:00:00,18.7175,13.117499,15.863331,0.0,7.0
1764,2019-10-31 05:00:00,20.4675,15.867499,18.746666,0.0,18.0
1765,2019-11-01 05:00:00,20.8675,6.0675,10.04875,0.0,4.0
1766,2019-11-02 05:00:00,10.3175,3.5674999,7.521666,0.0,0.0
1767,2019-11-03 05:00:00,11.0675,4.2175,7.5091662,0.0,0.0
1768,2019-11-04 05:00:00,12.367499,3.5175,8.504999,0.0,0.0
1769,2019-11-05 05:00:00,15.5675,7.1675,11.248749,0.0,3.0
1770,2019-11-06 05:00:00,11.4675,5.7675004,8.2300005,0.0,0.0
1771,2019-11-07 05:00:00,14.117499,5.5675,9.284166,0.0,7.0
1772,2019-11-08 05:00:00,4.5675,-1.2825,1.8987502,0.0,0.0
1773,2019-11-09 05:00:00,4.4675,-3.5325,0.73208314,0.0,0.0
1774,2019-11-10 05:00:00,10.9675,0.0675,5.388334,0.0,0.0
1775,2019-11-11 05:00:00,14.1675,4.5675,9.517501,0.0,0.0
1776,2019-11-12 05:00:00,12.0175,-3.6325,4.5883336,0.70000005,10.0
1777,2019-11-13 05:00:00,0.9175,-4.8325,-2.3991668,0.0,0.0
1778,2019-11-14 05:00:00,6.5175004,-3.7825,1.3091666,0.0,0.0
1779,2019-11-15 05:00:00,10.0175,-0.5825,4.2779174,0.0,0.0
1780,2019-11-16 05:00:00,4.0175004,-1.6825,1.4279166,0.0,0.0
1781,2019-11-17 05:00:00,4.2175,-2.5825,1.7154166,0.0,0.0
1782,2019-11-18 05:00:00,4.7175,2.8174999,3.78625,0.0,18.0
1783,2019-11-19 05:00:00,10.7175,2.8174999,6.2029166,0.0,6.0
1784,2019-11-20 05:00:00,7.4675,3.1175,4.73625,0.0,0.0
1785,2019-11-21 05:00:00,10.3175,0.76750004,5.9237504,0.0,1.0
1786,2019-11-22 05:00:00,11.2175,2.6175,7.1925006,0.0,4.0
1787,2019-11-23 05:00:00,6.6675,-0.5325,3.409167,0.0,3.0
1788,2019-11-24 05:00:00,8.4675,3.4675,5.8695827,0.0,18.0
1789,2019-11-25 05:00:00,10.367499,1.7175,5.6258335,0.0,0.0
1790,2019-11-26 05:00:00,13.2675,2.0175,7.0279164,0.0,0.0
1791,2019-11-27 05:00:00,13.9175,3.0674999,9.6925,0.0,5.0
1792,2019-11-28 05:00:00,10.2175,1.7674999,6.627917,0.0,0.0
1793,2019-11-29 05:00:00,5.1175003,-1.4825001,1.0675,0.0,0.0
1794,2019-11-30 05:00:00,5.7175,-2.1325,0.88208336,0.0,0.0
1795,2019-12-01 05:00:00,3.8174999,-3.0825,0.15291667,2.24,15.0
1796,2019-12-02 05:00:00,3.5175,-0.3825,1.5487503,8.26,24.0
1797,2019-12-03 05:00:00,3.0674999,-2.1325,0.06124994,1.33,7.0
1798,2019-12-04 05:00:00,4.4675,-2.4825,1.64875,0.0,0.0
1799,2019-12-05 05:00:00,5.2675004,0.1675,2.4633331,0.0,0.0
1800,2019-12-06 05:00:00,8.4675,-1.9325,3.6154168,0.0,0.0
1801,2019-12-07 05:00:00,2.7675,-3.1325,-0.072083354,0.0,0.0
1802,2019-12-08 05:00:00,4.7675004,-4.3325,0.21958321,0.0,0.0
1803,2019-12-09 05:00:00,12.0175,4.2675004,8.946667,0.0,20.0
1804,2019-12-10 05:00:00,13.4175,5.8675003,11.457082,0.0,16.0
1805,2019-12-11 05:00:00,5.3175,-0.8325,1.7445835,4.13,11.0
1806,2019-12-12 05:00:00,1.2175,-3.7325,-1.3283334,0.0,0.0
1807,2019-12-13 05:00:00,10.5675,0.0675,5.8445835,0.0,13.0
1808,2019-12-14 05:00:00,13.0675,5.9675,10.382084,0.0,15.0
1809,2019-12-15 05:00:00,8.367499,1.1175,5.1945834,0.0,0.0
1810,2019-12-16 05:00:00,2.1175,-0.63250005,1.08,1.3299999,4.0
1811,2019-12-17 05:00:00,1.5174999,-0.0325,0.7675,1.33,21.0
1812,2019-12-18 05:00:00,3.5175,-4.9325,-0.32625002,0.14,2.0
1813,2019-12-19 05:00:00,-2.8325,-8.6825,-5.9825,0.0,0.0
1814,2019-12-20 05:00:00,1.3175,-5.8824997,-3.4345834,0.0,0.0
1815,2019-12-21 05:00:00,0.4175,-6.1324997,-3.0366662,0.0,0.0
1816,2019-12-22 05:00:00,7.8675003,-4.3325,0.5466666,0.0,0.0
1817,2019-12-23 05:00:00,10.9175,-0.5825,4.0883336,0.0,0.0
1818,2019-12-24 05:00:00,7.2675004,-1.6325,2.8862507,0.0,0.0
1819,2019-12-25 05:00:00,6.2675004,-3.5825,1.0216668,0.0,0.0
1820,2019-12-26 05:00:00,7.1175003,-1.5825,3.205,0.0,0.0
1821,2019-12-27 05:00:00,10.0175,6.1675,7.7758327,0.0,0.0
1822,2019-12-28 05:00:00,8.9175,1.2674999,5.1695833,0.0,0.0
1823,2019-12-29 05:00:00,5.9675,-0.4825,3.0945837,0.0,10.0
1824,2019-12-30 05:00:00,5.8175,3.0674999,4.7550006,0.0,22.0
1825,2019-12-31 05:00:00,6.4675,2.1675,3.9341667,0.0,2.0
1826,2020-01-01 05:00:00,4.4175,-1.1325,2.005,0.0,0.0
1827,2020-01-02 05:00:00,8.8175,-2.1825001,2.5466669,0.0,0.0
1828,2020-01-03 05:00:00,9.117499,2.2675,6.6091666,0.0,12.0
1829,2020-01-04 05:00:00,10.0675,5.0175004,7.9175,0.0,18.0
1830,2020-01-05 05:00:00,5.1175003,-1.1825,2.4883332,0.0,3.0
1831,2020-01-06 05:00:00,7.5675,-1.0825,2.7320833,0.84,4.0
1832,2020-01-07 05:00:00,6.1175003,-0.73249996,2.3633335,0.21000001,5.0
1833,2020-01-08 05:00:00,5.0175004,-2.1325,0.8195834,0.21000001,2.0
1834,2020-01-09 05:00:00,0.51750004,-5.0825,-2.1387498,0.0,0.0
1835,2020-01-10 05:00:00,11.4175,-0.8325,5.5029163,0.0,0.0
1836,2020-01-11 05:00:00,17.317501,7.7675004,13.713333,0.0,2.0
1837,2020-01-12 05:00:00,18.667501,5.4675,14.075832,0.0,5.0
1838,2020-01-13 05:00:00,9.117499,1.1675,5.01125,0.0,3.0
1839,2020-01-14 05:00:00,6.8175,1.5174999,4.4529166,0.0,2.0
1840,2020-01-15 05:00:00,9.1675,2.6675,5.800833,0.0,2.0
1841,2020-01-16 05:00:00,8.7175,0.5675,5.5237503,0.0,6.0
1842,2020-01-17 05:00:00,0.017500002,-5.8325,-3.5095835,0.0,0.0
1843,2020-01-18 05:00:00,2.7175,-6.1825,-2.6512501,4.83,10.0
1844,2020-01-19 05:00:00,6.8675003,-1.5825,2.6675005,0.0,4.0
1845,2020-01-20 05:00:00,-0.9325,-7.0825,-4.134583,0.0,0.0
1846,2020-01-21 05:00:00,0.9675,-7.2825,-3.6970828,0.0,0.0
1847,2020-01-22 05:00:00,2.2175,-5.3325,-1.9824997,0.0,0.0
1848,2020-01-23 05:00:00,6.1675,-4.6324997,0.19041659,0.0,0.0
1849,2020-01-24 05:00:00,9.867499,-2.8325,2.9487498,0.0,0.0
1850,2020-01-25 05:00:00,10.367499,0.9175,5.513334,0.0,9.0
1851,2020-01-26 05:00:00,7.6675,0.8175,3.8258333,0.0,0.0
1852,2020-01-27 05:00:00,7.1175003,-0.2825,3.23625,0.0,0.0
1853,2020-01-28 05:00:00,5.5175004,-0.5325,2.8008335,0.0,0.0
1854,2020-01-29 05:00:00,4.0675,-2.8325,0.41541663,0.0,0.0
1855,2020-01-30 05:00:00,1.5675,-5.6324997,-1.7887496,0.0,0.0
1856,2020-01-31 05:00:00,6.3175,-2.2825,2.3591669,0.0,4.0
1857,2020-02-01 05:00:00,5.4175,-1.0825,2.5320833,0.0,2.0
1858,2020-02-02 05:00:00,6.2675004,0.51750004,2.7758331,0.49,17.0
1859,2020-02-03 05:00:00,12.3175,0.1675,5.8799996,0.0,1.0
1860,2020-02-04 05:00:00,12.9675,3.2675,7.4487495,0.0,9.0
1861,2020-02-05 05:00:00,8.7175,3.1675,4.5987506,0.0,5.0
1862,2020-02-06 05:00:00,6.7675004,2.6675,4.7029176,0.0,21.0
1863,2020-02-07 05:00:00,14.3175,0.2675,5.2237496,0.42000002,17.0
1864,2020-02-08 05:00:00,4.8175,-2.4825,0.7008333,0.0,0.0
1865,2020-02-09 05:00:00,6.6675,-2.6825001,1.9716667,0.0,2.0
1866,2020-02-10 05:00:00,8.5675,3.7175,5.8799996,0.0,19.0
1867,2020-02-11 05:00:00,7.7175,5.4675,6.4008336,0.0,17.0
1868,2020-02-12 05:00:00,6.8675003,0.8175,4.22375,0.0,3.0
1869,2020-02-13 05:00:00,6.5175004,2.5175,4.355,0.0,16.0
1870,2020-02-14 05:00:00,2.4675,-7.3824997,-1.5137501,0.0,0.0
1871,2020-02-15 05:00:00,-1.9825001,-9.3325,-5.3575,0.0,0.0
1872,2020-02-16 05:00:00,7.4675,-2.6325,1.6549997,0.0,0.0
1873,2020-02-17 05:00:00,9.6675,-0.3325,3.6591666,0.0,0.0
1874,2020-02-18 05:00:00,9.3175,0.4175,4.805,0.0,8.0
1875,2020-02-19 05:00:00,7.9675,-1.0325,4.53,0.0,0.0
1876,2020-02-20 05:00:00,3.1675,-3.5325,-0.56166667,0.0,0.0
1877,2020-02-21 05:00:00,1.4175,-6.4824996,-2.7991664,0.0,0.0
1878,2020-02-22 05:00:00,8.617499,-3.6325,1.6133333,0.0,0.0
1879,2020-02-23 05:00:00,11.2675,-2.7825,3.7612503,0.0,0.0
1880,2020-02-24 05:00:00,12.4175,-0.73249996,5.3508334,0.0,0.0
1881,2020-02-25 05:00:00,10.5675,4.5675,7.5404162,0.0,11.0
1882,2020-02-26 05:00:00,10.617499,5.4175,7.4112506,0.0,0.0
1883,2020-02-27 05:00:00,9.4675,-1.3325,4.2550006,0.0,7.0
1884,2020-02-28 05:00:00,4.9675,-2.6825001,0.45291662,0.0,0.0
1885,2020-02-29 05:00:00,2.5175,-4.1825,-1.3449999,0.07,2.0
1886,2020-03-01 05:00:00,6.6675,-4.8325,0.06541684,0.0,0.0
1887,2020-03-02 05:00:00,11.7675,-0.88250005,6.4320827,0.0,0.0
1888,2020-03-03 05:00:00,13.2175,6.3175,9.400832,0.0,10.0
1889,2020-03-04 05:00:00,13.0175,4.9675,8.417499,0.0,2.0
1890,2020-03-05 05:00:00,10.0675,1.1675,5.1675,0.0,0.0
1891,2020-03-06 05:00:00,7.4175,0.9175,4.1466665,0.0,12.0
1892,2020-03-07 05:00:00,8.0675,0.2175,3.3612502,0.0,1.0
1893,2020-03-08 05:00:00,13.617499,-2.0825,5.377917,0.0,0.0
1894,2020-03-09 05:00:00,19.567501,3.0175,10.944583,0.0,0.0
1895,2020-03-10 05:00:00,15.6675,7.8175,12.298748,0.0,2.0
1896,2020-03-11 05:00:00,12.4175,2.6175,7.9779162,0.0,0.0
1897,2020-03-12 05:00:00,9.2175,1.8675,5.9945836,0.0,4.0
1898,2020-03-13 05:00:00,19.667501,7.6175003,12.590417,0.0,12.0
1899,2020-03-14 05:00:00,12.367499,3.7675,7.992499,0.0,2.0
1900,2020-03-15 05:00:00,10.9175,2.5674999,6.42375,0.0,0.0
1901,2020-03-16 05:00:00,6.6175003,-2.0825,2.7404165,0.0,0.0
1902,2020-03-17 05:00:00,12.0675,3.7675,7.0716667,0.21000001,9.0
1903,2020-03-18 05:00:00,9.7175,0.7175,6.1175003,0.0,1.0
1904,2020-03-19 05:00:00,12.4675,5.0675,8.534165,0.0,9.0
1905,2020-03-20 05:00:00,23.817501,7.5175004,14.986249,0.0,8.0
1906,2020-03-21 05:00:00,15.2675,3.2175,7.748749,0.0,0.0
1907,2020-03-22 05:00:00,6.0675,-0.3825,2.34875,0.0,0.0
1908,2020-03-23 05:00:00,6.3175,2.0175,3.0195835,1.05,16.0
1909,2020-03-24 05:00:00,13.5175,0.6675,6.240417,0.0,0.0
1910,2020-03-25 05:00:00,8.0675,2.8675,5.265417,0.0,3.0
1911,2020-03-26 05:00:00,12.8175,0.4175,6.3008327,0.0,0.0
1912,2020-03-27 05:00:00,18.0175,7.1675,11.715417,0.0,2.0
1913,2020-03-28 05:00:00,10.3175,5.1175003,8.0925,0.0,14.0
1914,2020-03-29 05:00:00,12.117499,7.2675004,8.984167,0.0,9.0
1915,2020-03-30 05:00:00,11.8175,4.3675003,7.6445847,0.0,9.0
1916,2020-03-31 05:00:00,8.6675,4.4675,5.9112496,0.0,4.0
1917,2020-04-01 05:00:00,12.3175,2.2175,6.771666,0.0,0.0
1918,2020-04-02 05:00:00,14.0675,2.3675,8.315416,0.0,0.0
1919,2020-04-03 05:00:00,9.9175,5.7175,8.09875,0.0,18.0
1920,2020-04-04 05:00:00,14.5175,6.9175,9.48625,0.0,3.0
1921,2020-04-05 05:00:00,15.617499,5.6175003,10.175833,0.0,0.0
1922,2020-04-06 05:00:00,17.4675,7.5175004,11.6154175,0.0,3.0
1923,2020-04-07 05:00:00,16.817501,7.0675,11.352917,0.0,0.0
1924,2020-04-08 05:00:00,19.167501,8.117499,12.588332,0.0,5.0
1925,2020-04-09 05:00:00,16.6175,5.7175,9.68,0.0,8.0
1926,2020-04-10 05:00:00,9.4175,3.4175,6.2029166,0.0,5.0
1927,2020-04-11 05:00:00,11.3175,2.0175,6.5820827,0.0,0.0
1928,2020-04-12 05:00:00,14.5675,1.5174999,9.5320835,0.0,1.0
1929,2020-04-13 05:00:00,18.2675,12.1675,14.784164,0.0,18.0
1930,2020-04-14 05:00:00,13.3175,6.0175004,9.771667,0.0,1.0
1931,2020-04-15 05:00:00,10.7175,4.7175,7.2591662,0.0,5.0
1932,2020-04-16 05:00:00,8.8175,2.7175,6.115416,0.0,1.0
1933,2020-04-17 05:00:00,10.2675,-0.3325,5.146667,0.0,8.0
1934,2020-04-18 05:00:00,8.7175,3.1675,6.2987485,0.0,14.0
1935,2020-04-19 05:00:00,15.5175,1.6175,8.99875,0.0,0.0
1936,2020-04-20 05:00:00,11.9675,6.1175003,9.138332,0.0,0.0
1937,2020-04-21 05:00:00,13.9675,4.0675,8.767498,0.0,9.0
1938,2020-04-22 05:00:00,9.367499,0.61749995,4.8591666,0.0,0.0
1939,2020-04-23 05:00:00,9.7675,0.61749995,5.5029163,0.0,3.0
1940,2020-04-24 05:00:00,9.0675,6.1175003,7.500832,0.0,17.0
1941,2020-04-25 05:00:00,16.5175,3.0674999,9.559167,0.0,0.0
1942,2020-04-26 05:00:00,9.9675,5.7675004,8.052917,0.0,17.0
1943,2020-04-27 05:00:00,8.2175,4.5175004,6.18625,0.0,10.0
1944,2020-04-28 05:00:00,18.0175,2.4175,9.300834,0.0,0.0
1945,2020-04-29 05:00:00,13.7175,5.2175,9.332084,0.0,7.0
1946,2020-04-30 05:00:00,15.7175,10.0675,13.198749,0.0,20.0
1947,2020-05-01 05:00:00,18.4675,11.2675,14.267501,0.0,14.0
1948,2020-05-02 05:00:00,21.5175,8.6675,15.23,0.0,0.0
1949,2020-05-03 05:00:00,24.817501,11.5175,17.8175,0.0,4.0
1950,2020-05-04 05:00:00,20.417501,8.4175,14.813334,0.0,3.0
1951,2020-05-05 05:00:00,15.0675,6.5175004,10.559166,0.0,0.0
1952,2020-05-06 05:00:00,11.617499,6.8175,8.882083,0.0,8.0
1953,2020-05-07 05:00:00,17.0175,5.5175004,11.702916,0.0,0.0
1954,2020-05-08 05:00:00,11.0175,5.8175,8.640417,0.0,12.0
1955,2020-05-09 05:00:00,8.3175,0.61749995,4.6945834,0.14,4.0
1956,2020-05-10 05:00:00,16.1175,2.6675,9.6570835,0.0,0.0
1957,2020-05-11 05:00:00,14.5675,6.0175004,10.296666,0.0,5.0
1958,2020-05-12 05:00:00,14.6675,4.7675004,9.321666,0.0,0.0
1959,2020-05-13 05:00:00,16.067501,2.4175,9.536249,0.0,0.0
1960,2020-05-14 05:00:00,16.2175,4.7175,11.940415,0.0,0.0
1961,2020-05-15 05:00:00,27.3675,12.3175,20.463331,0.0,5.0
1962,2020-05-16 05:00:00,23.4675,14.367499,19.090414,0.0,4.0
1963,2020-05-17 05:00:00,16.9675,10.2175,13.436248,0.0,0.0
1964,2020-05-18 05:00:00,20.667501,10.2175,15.077916,0.0,0.0
1965,2020-05-19 05:00:00,18.8675,10.367499,14.244583,0.0,0.0
1966,2020-05-20 05:00:00,17.7175,7.8175,12.51125,0.0,0.0
1967,2020-05-21 05:00:00,16.567501,5.9175,11.815417,0.0,0.0
1968,2020-05-22 05:00:00,22.7175,11.9175,17.090416,0.0,4.0
1969,2020-05-23 05:00:00,20.3675,11.9675,16.22375,0.0,18.0
1970,2020-05-24 05:00:00,18.8675,9.867499,14.132083,0.0,0.0
1971,2020-05-25 05:00:00,20.0175,12.5675,15.536251,0.0,1.0
1972,2020-05-26 05:00:00,21.7675,13.4675,17.038336,0.0,1.0
1973,2020-05-27 05:00:00,22.417501,14.7175,17.644587,0.0,1.0
1974,2020-05-28 05:00:00,23.167501,16.0175,18.713335,0.0,5.0
1975,2020-05-29 05:00:00,24.067501,17.667501,20.725834,0.0,4.0
1976,2020-05-30 05:00:00,26.817501,18.917501,22.500834,0.0,3.0
1977,2020-05-31 05:00:00,21.2675,12.7675,16.596664,0.0,0.0
1978,2020-06-01 05:00:00,20.4675,9.2175,15.498749,0.0,0.0
1979,2020-06-02 05:00:00,23.067501,12.617499,18.369583,0.0,2.0
1980,2020-06-03 05:00:00,29.7175,15.2675,21.975832,0.0,9.0
1981,2020-06-04 05:00:00,29.5175,17.067501,22.800835,0.0,0.0
1982,2020-06-05 05:00:00,24.567501,19.667501,21.588333,0.0,17.0
1983,2020-06-06 05:00:00,29.917501,19.2675,24.309172,0.0,8.0
1984,2020-06-07 05:00:00,25.0175,15.867499,19.840418,0.0,0.0
1985,2020-06-08 05:00:00,25.667501,13.7675,19.43,0.0,0.0
1986,2020-06-09 05:00:00,30.1175,14.6675,23.002916,0.0,0.0
1987,2020-06-10 05:00:00,27.7175,19.4675,23.09875,0.0,2.0
1988,2020-06-11 05:00:00,28.2175,21.4675,23.513334,0.0,11.0
1989,2020-06-12 05:00:00,29.2675,19.167501,23.900835,0.0,0.0
1990,2020-06-13 05:00:00,23.667501,15.117499,19.054998,0.0,0.0
1991,2020-06-14 05:00:00,22.2675,12.0175,17.18625,0.0,0.0
1992,2020-06-15 05:00:00,23.817501,14.5175,18.48,0.0,0.0
1993,2020-06-16 05:00:00,25.2675,14.2675,19.42375,0.0,0.0
1994,2020-06-17 05:00:00,25.317501,14.4675,19.67375,0.0,0.0
1995,2020-06-18 05:00:00,24.4675,17.7175,20.53,0.0,3.0
1996,2020-06-19 05:00:00,25.2675,18.667501,21.41125,0.0,5.0
1997,2020-06-20 05:00:00,27.7175,19.317501,23.317497,0.0,1.0
1998,2020-06-21 05:00:00,28.7175,20.0175,23.969582,0.0,0.0
1999,2020-06-22 05:00:00,31.817501,21.0175,25.988335,0.0,0.0
2000,2020-06-23 05:00:00,28.9675,21.5175,24.83,0.0,1.0
2001,2020-06-24 05:00:00,31.7175,22.7175,26.594587,0.0,1.0
2002,2020-06-25 05:00:00,29.817501,19.8675,24.709167,0.0,0.0
2003,2020-06-26 05:00:00,31.2675,20.0175,25.507082,0.0,0.0
2004,2020-06-27 05:00:00,27.917501,19.9675,24.463333,0.0,6.0
2005,2020-06-28 05:00:00,29.4675,21.2175,24.809168,0.0,7.0
2006,2020-06-29 05:00:00,30.067501,20.6175,24.813334,0.0,3.0
2007,2020-06-30 05:00:00,25.8675,19.067501,22.521666,0.0,9.0
2008,2020-07-01 05:00:00,26.817501,19.8675,23.036253,0.0,11.0
